Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),North_America
48095,Anisoptera,Aeshnidae,Aeshna subarctica,340.524,425.267,43.582,41.233,43.688,41.889,9.652,12.467,10.456,13.568,0.568313954,0.222839818,0.022629073,-0.119259017,0.585020243,0.588143526,121.1481995,108.8662121,47.244,TRUE
22098,Anisoptera,Aeshnidae,Aeshna subarctica,305.65,390.755,41.042,38.777,41.36,39.455,9.229,12.15,9.97,13.335,0.604401228,0.227467811,0.029050489,-0.133923695,0.571125265,0.615873016,116.4317933,107.4137815,47.244,TRUE
33418,Anisoptera,Aeshnidae,Aeshna subarctica,355.886,439.955,42.863,42.376,43.603,42.63,10.118,12.51,10.859,13.716,0.565533981,0.19265144,0.01413456,-0.113738344,0.573099415,0.611111111,120.6083778,111.9376921,47.244,TRUE
42287,Anisoptera,Aeshnidae,Aeshna tuberculifera,401.184,532.252,46.863,45.149,46.927,46.715,11.155,14.245,11.959,15.431,0.50473613,0.312188491,0.043342861,-0.097733212,0.617699115,0.673525377,112.6183135,107.0016098,47.244,TRUE
42624,Anisoptera,Aeshnidae,Aeshna tuberculifera,463.108,587.41,49.742,48.514,50.017,50.186,11.938,14.817,12.425,16.171,0.594583157,0.322226909,0.019935009,-0.068756168,0.621805792,0.637434555,115.5215105,105.7448862,47.244,TRUE
23203,Anisoptera,Aeshnidae,Aeshna tuberculifera,450.56,595.87,50.017,48.662,50.419,50.334,11.282,14.499,12.023,15.812,0.550797649,0.203111859,0.020953567,-0.115160878,0.616197183,0.627844712,116.5353567,105.8819307,47.244,TRUE
29466,Anisoptera,Aeshnidae,Aeshna tuberculifera,481.467,610.463,51.71,48.662,52.112,50.271,11.663,15.261,12.383,16.277,0.529244517,0.277052632,0.023070847,-0.127160507,0.586324786,0.641092328,114.2257653,107.6226423,47.244,TRUE
39644,Anisoptera,Aeshnidae,Aeshna umbrosa,319.864,421.707,42.397,41.19,42.99,42.355,9.589,12.383,10.054,13.589,0.63121615,0.284357821,0.058161105,-0.070834328,0.576842105,0.629283489,123.087126,113.9092752,47.244,TRUE
38951,Anisoptera,Aeshnidae,Aeshna umbrosa,427.371,554.956,47.392,45.572,48.281,46.313,11.43,14.563,12.34,15.96,0.594476107,0.29250457,0.054977724,-0.119212768,0.634648371,0.657824934,119.7152642,111.8134606,47.244,TRUE
37473,Anisoptera,Aeshnidae,Aeshna umbrosa,382.361,500.176,45.276,43.307,45.805,44.746,10.795,13.653,11.282,15.007,0.618761553,0.293755913,0.052501956,-0.081222994,0.574108818,0.614950635,120.0770764,111.1610848,47.244,TRUE
38936,Anisoptera,Aeshnidae,Aeshna umbrosa,355.562,473.946,44.471,42.482,44.535,43.667,10.139,13.504,10.71,14.859,0.56891635,0.270479884,0.050274535,-0.084330851,0.565217391,0.652421652,119.4063453,108.6269441,47.244,TRUE
MLM-000091,Anisoptera,Aeshnidae,Aeshna umbrosa,341.742,448.367,43.498,40.873,44.111,43.921,10.202,12.806,10.626,14.203,0.628598848,0.45060241,0.055877528,-0.033577018,0.59561753,0.637853949,120.6465363,111.9483633,47.244,TRUE
MLM-000090,Anisoptera,Aeshnidae,Aeshna umbrosa,402.057,532.893,45.043,43.646,45.53,45.149,11.494,14.584,12.129,17.166,0.616457462,0.313642757,0.046550858,-0.097565006,0.630017452,0.648581998,118.8982701,108.9596022,47.244,TRUE
MLM-000016,Anisoptera,Aeshnidae,Aeshna umbrosa,418.85,541.976,46.63,44.683,47.032,47.054,11.409,14.33,11.98,16.489,0.598559856,0.353126406,0.05632583,-0.079196293,0.446996466,0.635430039,103.6425374,108.7795152,47.244,TRUE
22073,Anisoptera,Aeshnidae,Aeshna umbrosa,364.246,484.128,44.768,42.714,45.339,44.027,10.329,13.547,10.88,15.007,0.605975724,0.326442308,0.047009636,-0.106111913,0.570038911,0.630465444,121.1325254,109.5390422,47.244,TRUE
28048,Anisoptera,Aeshnidae,Aeshna umbrosa,377.505,484.061,44.408,42.524,44.873,43.688,10.732,13.885,11.515,15.113,0.523584906,0.315406977,0.029899364,-0.129535727,0.634191177,0.668067227,117.2447571,108.0739392,47.244,TRUE
25859,Anisoptera,Aeshnidae,Aeshna umbrosa,385.772,492.18,45.678,43.561,46.292,45.106,10.795,13.145,11.282,14.309,0.583904893,0.274049742,0.041892729,-0.096824177,0.583489681,0.585798817,118.5043398,110.5613104,47.244,TRUE
28050,Anisoptera,Aeshnidae,Aeshna umbrosa,400.139,510.704,46.821,44.365,46.884,45.445,10.795,13.631,11.324,14.859,0.587810384,0.302282254,0.028772463,-0.11760975,0.577570094,0.603988604,118.3713083,109.1072077,47.244,TRUE
22095,Anisoptera,Aeshnidae,Aeshna umbrosa,378.196,495.966,44.746,43.879,45.127,44.535,10.583,13.356,11.176,14.711,0.604596623,0.300380228,0.040790615,-0.103422425,0.573863636,0.638848921,120.1493806,113.0219826,47.244,TRUE
MLM-000088,Anisoptera,Aeshnidae,Aeshna umbrosa,337.254,432.14,41.804,39.92,42.376,41.571,10.329,12.637,10.689,14.415,0.571428571,0.321283096,0.05102404,-0.09893211,0.548514852,0.562408223,122.0685917,109.8987695,47.244,TRUE
MLM-000086,Anisoptera,Aeshnidae,Aeshna umbrosa,356.287,451.444,43.752,42.185,44.704,42.736,10.478,12.594,11.028,14.351,0.616477273,0.306092125,0.056788955,-0.110869985,0.577735125,0.651917404,116.89049,107.5611817,47.244,TRUE
MLM-000087,Anisoptera,Aeshnidae,Aeshna umbrosa,350.457,447.787,42.757,41.36,43.54,43.138,10.329,12.764,10.774,13.97,0.602333495,0.314033366,0.042690963,-0.081712719,0.57956778,0.609090909,120.8269468,110.5265112,47.244,TRUE
MLM-000085,Anisoptera,Aeshnidae,Aeshna umbrosa,349.426,441.199,43.201,40.64,43.773,41.593,10.16,12.827,10.689,13.907,0.636363636,0.233587786,0.046269099,-0.117695377,0.552475248,0.614916286,119.6551543,112.106563,47.244,TRUE
41508,Anisoptera,Aeshnidae,Aeshna verticalis,409.133,546.177,45.593,43.222,46.038,45.297,11.726,14.817,12.298,16.193,0.60137931,0.345794393,0.06796431,-0.077363063,0.581755594,0.616993464,119.0885396,113.0990971,47.244,TRUE
42868,Anisoptera,Aeshnidae,Aeshna verticalis,398.61,501.744,44.746,42.799,45.381,43.011,11.367,14.161,11.98,15.346,0.603544776,0.256397638,0.037823222,-0.129052436,0.606007067,0.651034483,117.7574104,111.1381782,47.244,TRUE
40843,Anisoptera,Aeshnidae,Aeshna verticalis,425.493,550.574,47.54,45.254,47.604,46.292,11.388,14.436,12.002,15.896,0.614939973,0.247828075,0.032363413,-0.117366132,0.611992945,0.640479361,117.7328292,109.0985028,47.244,TRUE
42768,Anisoptera,Aeshnidae,Aeshna verticalis,417.664,549.3,46.482,44.746,47.011,45.381,11.324,14.647,12.129,16.425,0.595677623,0.244869403,0.035195098,-0.137267008,0.586387435,0.62757732,114.7804986,107.9105207,47.244,TRUE
41511,Anisoptera,Aeshnidae,Aeshna verticalis,374.271,490.075,43.9,42.46,44.45,43.646,10.859,13.758,11.451,15.558,0.593333333,0.295829292,0.046094077,-0.105058686,0.600739372,0.613605442,119.4067824,108.0365295,47.244,TRUE
28062,Anisoptera,Aeshnidae,Aeshna verticalis,404.523,526.909,47.286,45.254,47.519,46.546,10.71,14.182,11.515,15.409,0.568374165,0.243292406,0.025525565,-0.120148803,0.606617647,0.616758242,115.6542206,106.1666077,47.244,TRUE
28071,Anisoptera,Aeshnidae,Aeshna verticalis,333.511,435.438,41.571,40.471,41.593,41.212,10.478,13.102,11.07,14.224,0.571501272,0.313816127,0.022657613,-0.129003881,0.630975143,0.619047619,118.00735,108.7640612,47.244,TRUE
25861,Anisoptera,Aeshnidae,Aeshna verticalis,416.796,556.454,47.371,46.207,47.879,47.625,10.901,14.52,11.642,16.044,0.588859416,0.255555556,0.027629753,-0.123284582,0.547272727,0.616094987,115.7462841,107.9363441,47.244,TRUE
30145,Anisoptera,Aeshnidae,Aeshna verticalis,375.42,511.685,44.683,44.09,44.683,44.831,10.541,14.055,11.155,15.536,0.576977736,0.293201133,0.028665989,-0.144377217,0.574952562,0.633514986,119.1518205,107.578029,47.244,TRUE
29467,Anisoptera,Aeshnidae,Aeshna verticalis,400.019,521.508,45.889,44.535,46.186,45.72,10.774,14.055,11.451,15.261,0.591200733,0.275925926,0.029166187,-0.120721796,0.585951941,0.643550624,115.8846179,105.8431125,47.244,TRUE
MLM-000095,Anisoptera,Aeshnidae,Aeshna verticalis,361.675,472.328,44.429,41.952,44.746,43.222,10.097,13.377,10.52,14.161,0.618732261,0.219392752,0.028940538,-0.108344513,0.547283702,0.630792227,119.9895546,110.650824,47.244,TRUE
MLM-000092,Anisoptera,Aeshnidae,Aeshna verticalis,413.297,548.299,47.032,46.165,47.35,47.562,10.901,14.584,11.599,16.32,0.48770675,0.309746328,0.020292617,-0.09693405,0.596715329,0.631647211,116.1961823,106.0432168,47.244,TRUE
MLM-000094,Anisoptera,Aeshnidae,Aeshna verticalis,391.625,546.829,47.011,45.064,47.265,46.524,10.668,14.647,10.88,15.917,0.622033139,0.206096451,0.039672308,-0.115189546,0.507782101,0.631648936,120.7542662,110.5884281,47.244,TRUE
29986,Anisoptera,Aeshnidae,Aeshna walkeri,367.486,480.316,45.805,43.307,46.038,44.471,10.266,13.716,11.049,14.901,0.60091954,0.282722513,0.031573717,-0.120035629,0.603448276,0.646306818,112.6813788,107.0743446,47.244,TRUE
22134,Anisoptera,Aeshnidae,Aeshna walkeri,402.896,512.511,47.54,44.873,48.006,45.614,10.456,14.012,11.451,15.452,0.543209877,0.26450116,0.018051199,-0.135158277,0.604436229,0.617808219,116.0622906,106.3565369,47.244,TRUE
MLM-000101,Anisoptera,Aeshnidae,Anax amazili,456.513,580.923,50.461,48.429,50.8,49.043,10.922,14.372,11.684,15.367,0.60625,0.229607251,-0.001839163,-0.129727216,0.586956522,0.64600551,114.7229255,105.569927,47.244,TRUE
MLM-000103,Anisoptera,Aeshnidae,Anax concolor,407.629,480.131,47.604,45.974,48.197,47.202,10.181,12.277,11.028,14.309,0.422485727,0.169955157,0.00168397,-0.090461086,0.577735125,0.554733728,114.8401194,106.5593067,47.244,TRUE
MLM-000102,Anisoptera,Aeshnidae,Anax concolor,410.092,481.514,49.509,46.651,50.229,48.916,10.033,12.277,10.774,14.266,0.543194269,0.273907399,0.017648123,-0.052243798,0.567779961,0.548961424,117.392532,108.7686076,47.244,TRUE
RUN-012422,Anisoptera,Aeshnidae,Anax junius,487.925,625.285,49.594,47.498,50.356,49.213,12.15,16.066,12.954,16.679,0.578394283,0.330752688,-0.001399151,-0.125297953,0.575163399,0.647208122,109.0783049,104.2911675,47.244,TRUE
RUN-012417,Anisoptera,Aeshnidae,Anax junius,478.696,621.275,47.667,47.477,48.874,49.657,12.298,15.409,13.102,17.695,0.565179732,0.242114237,0.015817787,-0.083888787,0.411954766,0.592105263,97.6113774,109.7928002,47.244,TRUE
RUN-012533,Anisoptera,Aeshnidae,Anax junius,510.919,656.281,50.61,49.001,52.07,51.393,12.383,16.044,13.123,18.267,0.564227642,0.231054366,0.026787836,-0.092696374,0.535483871,0.579374276,114.4585565,104.5361337,47.244,TRUE
RUN-012416,Anisoptera,Aeshnidae,Anax junius,521.031,656.18,52.282,49.636,53.531,52.811,12.213,16.044,12.975,18.352,0.554369316,0.247294589,0.019598058,-0.075594699,0.530179445,0.566320646,109.3802502,103.2767752,47.244,TRUE
36592,Anisoptera,Aeshnidae,Anax junius,503.492,648.913,49.763,49.064,49.763,49.382,12.488,15.812,13.272,16.298,0.575925138,0.169738534,-0.007410261,-0.161582766,0.55661882,0.612987013,112.944731,108.0411373,47.244,TRUE
41938,Anisoptera,Aeshnidae,Anax junius,445.955,611.569,50.059,48.133,50.461,49.996,11.007,15.6,11.684,16.785,0.611996644,0.255292125,0.009860585,-0.121159914,0.530797101,0.636822194,108.0726689,103.8239757,47.244,TRUE
37915,Anisoptera,Aeshnidae,Anax junius,507.967,638.925,51.647,48.916,51.795,50.948,12.086,15.812,13.081,17.653,0.553330609,0.239302036,-0.006091973,-0.109776147,0.640776699,0.630695444,110.5217213,102.8231737,47.244,TRUE
38960,Anisoptera,Aeshnidae,Anax junius,439.569,567.703,48.324,46.143,48.62,47.964,11.134,14.901,12.044,17.06,0.530256857,0.319947043,0.007808949,-0.097754912,0.562390158,0.58808933,112.7443031,102.1310645,47.244,TRUE
38979,Anisoptera,Aeshnidae,Anax junius,565.455,723.737,55.436,52.197,55.436,53.34,12.7,16.828,13.547,18.902,0.575028637,0.28452381,-0.003773144,-0.13739528,0.6046875,0.627099664,110.9240893,103.0222723,47.244,TRUE
RUN-012536,Anisoptera,Aeshnidae,Anax junius,451.28,556.637,49.763,46.122,50.123,49.297,11.176,14.288,12.002,15.536,0.523648649,0.334907686,0.006901098,-0.064426206,0.576719577,0.608991826,109.1456781,108.4185889,47.244,TRUE
RUN-012420,Anisoptera,Aeshnidae,Anax junius,459.235,596.721,49.805,47.562,49.953,49.403,11.134,15.05,11.896,16.171,0.518644068,0.154670094,-0.00507138,-0.109200167,0.523131673,0.630890052,86.90319822,107.9277416,47.244,TRUE
RUN-012559,Anisoptera,Aeshnidae,Anax junius,467.455,590.997,50.038,48.429,50.652,50.991,11.472,14.584,12.213,15.642,0.551608859,0.199667912,0.00907134,-0.068080803,0.535528596,0.583220568,112.4611874,106.7679208,47.244,TRUE
RUN-012418,Anisoptera,Aeshnidae,Anax junius,491.058,588.154,51.71,48.302,52.049,50.927,11.663,14.88,12.658,16.489,0.576657178,0.153782211,0.005231563,-0.067786431,0.602006689,0.622593068,109.8959332,103.0320382,47.244,TRUE
RU-N:WL:OdoD: 2017 00458,Anisoptera,Aeshnidae,Anax junius,419.295,522.738,46.905,44.514,48.091,47.159,10.88,13.97,11.896,16.066,0.558538732,0.271095153,0.013775934,-0.088657339,0.571174377,0.58629776,112.1142113,105.3418132,47.244,TRUE
RU-N:WL:OdoD: 2017 00457,Anisoptera,Aeshnidae,Anax junius,434.309,541.621,49.128,46.207,49.826,48.853,10.816,13.97,11.472,15.409,0.593033135,0.177642981,0.015846794,-0.085574362,0.54797048,0.637362637,112.0827924,107.4503695,47.244,TRUE
RU-N:WL:OdoD: 2017 00184,Anisoptera,Aeshnidae,Anax junius,442.656,558.703,48.98,46.567,49.34,49.509,11.028,14.33,11.79,16.171,0.53968254,0.190252245,-0.004030499,-0.085601169,0.558348294,0.590314136,108.8493792,101.9252187,47.244,TRUE
WRK-000016,Anisoptera,Aeshnidae,Anax junius,455.177,560.488,48.408,45.614,48.641,47.117,11.451,14.711,12.192,15.071,0.54743255,0.168014376,0.00682241,-0.118651548,0.538194444,0.605337079,113.1882885,109.873127,47.244,TRUE
WRK-000013,Anisoptera,Aeshnidae,Anax junius,424.028,529.398,47.075,45.191,48.091,47.477,10.901,13.737,11.811,15.579,0.565140845,0.190815872,0.009991348,-0.091119327,0.578853047,0.576086957,113.366956,106.9889301,47.244,TRUE
WRK-000014,Anisoptera,Aeshnidae,Anax junius,435.36,525.14,48.26,44.958,48.789,47.604,11.049,14.012,11.896,14.88,0.555748373,0.157847932,0.008800219,-0.068626162,0.574733096,0.615931721,113.507894,107.0823462,47.244,TRUE
WRK-000015,Anisoptera,Aeshnidae,Anax junius,388.257,485.27,45.487,42.99,45.974,45.276,10.626,13.441,11.324,14.351,0.537292818,0.230949042,0.013867921,-0.087571171,0.586915888,0.613569322,112.5169374,108.3300586,47.244,TRUE
MLM-000105,Anisoptera,Aeshnidae,Anax junius,449.64,567.225,50.906,47.117,51.202,49.89,10.986,14.309,11.79,15.452,0.58288549,0.225710649,-0.001845408,-0.084632225,0.518850987,0.597260274,111.8172263,106.9867593,47.244,TRUE
WRK-WS-00783,Anisoptera,Aeshnidae,Anax junius,459.175,563.16,49.213,46.958,49.318,47.847,11.377,14.817,12.351,15.706,0.559871245,0.138907321,0.005547986,-0.145251334,0.562982005,0.619272237,108.7859573,103.8511309,94.488,TRUE
WRK-WS-00785,Anisoptera,Aeshnidae,Anax junius,517.867,637.067,52.007,50.303,52.779,51.636,12.203,15.356,13.092,16.542,0.516543012,0.154539865,0.0105873,-0.122155048,0.573969281,0.611644274,113.4542702,108.3465608,94.488,TRUE
MLM-000019,Anisoptera,Aeshnidae,Anax longipes,507.033,590.939,53.785,51.372,54.081,52.134,11.345,13.589,12.192,15.367,0.416438356,0.344295575,-0.007275796,-0.057621627,0.560763889,0.710743802,109.3155371,98.87276817,47.244,TRUE
RUN-012421,Anisoptera,Aeshnidae,Anax longipes,422.048,522.581,48.683,45.635,49.107,47.244,10.668,13.78,11.43,15.346,0.45387931,0.316308244,0.009411918,-0.112921722,0.577777778,0.588965517,109.199121,102.2323024,47.244,TRUE
22192,Anisoptera,Aeshnidae,Anax longipes,492.858,569.194,53.742,51.372,53.763,52.642,11.007,13.229,11.938,14.097,0.387401575,0.135102533,-0.004706662,-0.07175902,0.562056738,0.599099099,110.707736,108.325975,47.244,TRUE
25888,Anisoptera,Aeshnidae,Anax longipes,424.634,513.942,49.826,47.794,49.996,48.662,10.266,12.869,11.113,13.589,0.387806943,0.113527621,0.016320684,-0.101212858,0.556190476,0.627725857,113.9768552,106.8507839,47.244,TRUE
20813,Anisoptera,Aeshnidae,Anax longipes,459.603,546.445,50.356,49.213,50.419,49.953,10.922,13.335,11.684,13.843,0.409319899,0.144491525,-0.019087347,-0.118518711,0.554347826,0.636085627,111.5208931,107.6230173,47.244,TRUE
19622,Anisoptera,Aeshnidae,Anax longipes,447.535,527.939,50.694,48.937,50.758,49.826,10.52,13.145,11.197,13.61,0.364470392,0.111724724,-0.021321096,-0.111290655,0.542533081,0.583203733,112.9802017,105.86322,47.244,TRUE
19749,Anisoptera,Aeshnidae,Anax longipes,485.556,574.251,51.795,50.292,51.943,50.588,11.134,13.568,12.023,14.457,0.420537897,0.144351464,-0.008493598,-0.124353723,0.552816901,0.590043924,115.8560347,109.5460569,47.244,TRUE
28089,Anisoptera,Aeshnidae,Anax longipes,425.114,505.369,50.25,48.345,50.271,48.81,10.266,12.658,11.091,14.478,0.45431579,0.131830009,-0.016338254,-0.112022692,0.59351145,0.581871345,114.4630862,105.5835705,47.244,TRUE
25391,Anisoptera,Aeshnidae,Anax walsinghami,599.809,779.213,59.584,57.806,60.156,58.399,12.34,16.616,13.314,17.695,0.571780436,0.142442914,-0.00411837,-0.156282502,0.585055644,0.66507177,108.0786093,101.8662736,47.244,TRUE
25891,Anisoptera,Aeshnidae,Anax walsinghami,606.635,803.247,59.246,56.494,59.33,58.039,12.721,17.209,13.758,18.669,0.542989654,0.108315099,-0.006000756,-0.159259681,0.623076923,0.645124717,108.5803397,100.8472424,47.244,TRUE
29143,Anisoptera,Aeshnidae,Anax walsinghami,574.212,757.564,58.103,55.753,58.865,56.833,12.213,17.018,13.293,18.098,0.540093492,0.096834264,0.003664981,-0.164981776,0.603503185,0.640935673,97.69750703,108.7902505,47.244,TRUE
34720,Anisoptera,Aeshnidae,Anax walsinghami,643.258,838.141,60.262,57.722,60.558,59.796,13.145,17.42,14.182,18.669,0.368402656,0.147964602,-0.011577284,-0.142791439,0.562686567,0.639455782,120.5752455,102.0305065,47.244,TRUE
MLM-000020,Anisoptera,Aeshnidae,Anax walsinghami,631.777,818.816,59.69,56.917,60.113,58.589,13.145,17.717,14.288,19.918,0.486619718,0.139450867,-0.009490015,-0.157638058,0.632592593,0.64293305,104.6886036,97.0797156,47.244,TRUE
RUN-012366,Anisoptera,Aeshnidae,Basiaeschna janata,237.976,266.999,36.957,34.036,37.994,36.195,8.17,9.589,8.996,11.091,0.60724234,0.377192983,0.039483893,-0.022602147,0.595294118,0.597328244,115.1799876,102.1643088,47.244,TRUE
RUN-012364,Anisoptera,Aeshnidae,Basiaeschna janata,207.668,229.965,35.285,32.787,35.941,34.925,7.535,8.869,8.276,9.885,0.635453475,0.378787879,0.045057755,0.013521274,0.590792839,0.546038544,118.3454258,110.0280527,47.244,TRUE
RUN-012365,Anisoptera,Aeshnidae,Basiaeschna janata,216.326,255.155,35.581,33.973,36.28,34.777,7.789,9.186,8.467,11.113,0.65285881,0.357273281,0.049771439,-0.037595243,0.6375,0.561904762,117.6773074,106.0683221,47.244,TRUE
37526,Anisoptera,Aeshnidae,Basiaeschna janata,221.584,265.202,36.767,34.692,37.253,35.856,7.684,9.313,8.149,10.012,0.615909091,0.351829988,0.045174109,-0.007075611,0.558441558,0.562367865,119.0441464,107.9577263,47.244,TRUE
RU-N:WL:OdoD: 2016 00017,Anisoptera,Aeshnidae,Basiaeschna janata,223.58,256.395,36.352,33.577,36.67,35.653,7.944,9.448,8.516,10.952,0.642980936,0.408793821,0.042518165,-0.008600988,0.606965174,0.597678917,119.1472423,105.0840849,47.205,TRUE
RU-N:WL:OdoD: 2017 00206,Anisoptera,Aeshnidae,Basiaeschna janata,260.51,286.077,39.328,35.497,39.963,37.761,8.636,10.097,9.292,11.663,0.637182203,0.375560538,0.068049409,0.001380883,0.54214123,0.584392015,116.4006224,108.078386,47.244,TRUE
MLM-000067,Anisoptera,Aeshnidae,Basiaeschna janata,419.77,530.187,47.731,44.387,49.128,47.435,11.091,13.97,11.578,16.087,0.583369237,0.323962517,0.05691456,-0.061260993,0.531992687,0.603947368,119.509175,123.7843522,47.244,TRUE
MLM-000066,Anisoptera,Aeshnidae,Basiaeschna janata,202.093,212.867,34.819,30.586,35.433,32.216,7.387,8.573,7.916,10.118,0.620071685,0.319316689,0.046427225,-0.027520343,0.57486631,0.587866109,115.5495697,108.0727864,47.244,TRUE
MLM-000021,Anisoptera,Aeshnidae,Basiaeschna janata,200.444,228.975,35.031,32.639,35.475,34.142,7.451,8.742,7.768,9.652,0.644988067,0.572845629,0.057536945,0.00957857,0.561307902,0.600877193,122.7485996,112.5059005,47.244,TRUE
WRK-WS-00035,Anisoptera,Aeshnidae,Basiaeschna janata,201.77,228.728,33.793,31.676,34.131,32.576,7.62,8.731,8.075,9.599,0.645891473,0.362248213,0.037873222,-0.04475663,0.614678899,0.609702315,118.6283123,107.9064771,94.488,TRUE
WRK-WS-01390,Anisoptera,Aeshnidae,Basiaeschna janata,299.188,343.757,39.942,38.153,40.608,38.481,9.44,11.049,9.948,11.864,0.624706802,0.309405941,0.02616771,-0.088775867,0.603191489,0.612845674,115.2339414,108.0164936,94.488,TRUE
WRK-WS-02020,Anisoptera,Aeshnidae,Basiaeschna janata,224.577,265.895,36.523,33.454,36.957,36.057,7.842,9.589,8.34,11.123,0.611970218,0.363369533,0.041141691,-0.004619818,0.58248731,0.582302569,114.3925211,103.8345036,94.488,TRUE
WRK-WS-02021,Anisoptera,Aeshnidae,Basiaeschna janata,218.086,249.862,35.465,33.147,36.132,35.073,7.694,9.282,7.99,10.605,0.634739309,0.363307182,0.03868668,-0.01310939,0.547019868,0.547904192,118.9144191,105.764046,94.488,TRUE
RUN-012498,Anisoptera,Aeshnidae,Basiaeschna janata,221.325,255.764,35.666,33.507,35.751,35.264,7.726,9.229,8.149,10.372,0.595618709,0.37214886,0.01564386,-0.03161836,0.574025974,0.6,118.6676689,107.2657872,47.244,TRUE
RUN-012517,Anisoptera,Aeshnidae,Basiaeschna janata,183.076,204.185,32.364,29.76,32.703,30.946,7.176,8.149,7.747,8.721,0.609708738,0.341997264,0.04216778,-0.065544997,0.571038251,0.621359223,116.2563633,108.2995578,47.244,TRUE
RU-N:WL:OdoD: 2016 00020,Anisoptera,Aeshnidae,Basiaeschna janata,193.116,235.444,32.666,31.056,32.878,32.878,7.372,8.834,7.944,9.681,0.593427835,0.335695876,0.028780487,-0.045842027,0.544,0.601750547,120.2270373,111.4518311,47.205,TRUE
RU-N:WL:OdoD: 2013 00363,Anisoptera,Aeshnidae,Basiaeschna janata,193.248,222.016,33.28,31.437,33.598,32.836,7.139,8.516,7.69,9.893,0.622320303,0.329032258,0.015635723,-0.048594606,0.614325069,0.561027837,115.4431756,106.9568481,47.205,TRUE
RU-N:WL:OdoD: 2013 00356,Anisoptera,Aeshnidae,Basiaeschna janata,191.124,225.825,32.941,30.378,33.302,32.073,7.245,8.728,7.817,9.491,0.59351145,0.362615588,0.026078788,-0.055074256,0.563685637,0.591517857,121.2012439,111.9466572,47.205,TRUE
RU-N:WL:OdoD: 2017 00207,Anisoptera,Aeshnidae,Basiaeschna janata,238.027,264.722,35.962,32.978,36.894,34.946,8.361,9.567,9.059,10.943,0.605278256,0.35978195,0.047984795,-0.015830762,0.602803738,0.615087041,120.1484845,112.749358,47.244,TRUE
RU-N:WL:OdoD: 2016 00018,Anisoptera,Aeshnidae,Basiaeschna janata,216.457,246.985,36.153,33.994,36.449,35.518,7.557,9.102,8.043,10.414,0.639953542,0.352800954,0.028672556,-0.020305849,0.552631579,0.575203252,115.9502373,109.3174682,47.244,TRUE
WRK-WS-00031,Anisoptera,Aeshnidae,Basiaeschna janata,202.632,245.054,34.343,32.914,34.819,34.237,7.334,9.028,8.128,10.615,0.594224924,0.368469861,0.029791819,-0.043233324,0.583333333,0.564307079,116.9605656,104.8425255,94.488,TRUE
WRK-WS-00033,Anisoptera,Aeshnidae,Basiaeschna janata,227.617,265.357,35.602,32.745,35.973,34.11,8.213,9.567,8.774,10.933,0.623712857,0.311511015,0.044539153,-0.074836548,0.64053076,0.615682478,115.340315,108.4491315,94.488,TRUE
WRK-WS-00787,Anisoptera,Aeshnidae,Basiaeschna janata,191.202,225.51,33.369,31.814,33.75,33.242,7.091,8.435,7.578,9.97,0.644089056,0.331104744,0.024706318,-0.036483846,0.562849162,0.533970276,112.697994,104.5021911,94.488,TRUE
WRK-WS-00788,Anisoptera,Aeshnidae,Basiaeschna janata,197.887,235.484,34.131,31.623,34.692,32.925,7.25,8.869,7.885,10.657,0.633312996,0.363548698,0.033505174,-0.069100502,0.587919463,0.544190665,117.5092373,105.4316582,94.488,TRUE
WRK-WS-00789,Anisoptera,Aeshnidae,Basiaeschna janata,195.513,237.565,33.211,30.882,33.644,32.396,7.292,9.081,7.811,9.948,0.603334382,0.372100621,0.02960329,-0.057916403,0.577235772,0.604255319,120.1539521,112.0137349,94.488,TRUE
WRK-WS-01391,Anisoptera,Aeshnidae,Basiaeschna janata,228.984,289.746,34.184,33.369,34.618,34.692,8.266,10.287,8.954,11.218,0.560379089,0.349603417,0.027397193,-0.098064683,0.573286052,0.618867925,123.9313384,108.2759044,94.488,TRUE
WRK-WS-01392,Anisoptera,Aeshnidae,Basiaeschna janata,243.622,288.732,36.819,34.195,37.063,35.952,8.382,10.139,9.197,11.991,0.586521987,0.383868119,0.030937666,-0.049010846,0.640966628,0.559576346,116.1430826,106.8617466,94.488,TRUE
25904,Anisoptera,Aeshnidae,Boyeria grafiana,359.12,468.373,44.556,43.625,45,44.641,10.414,12.764,10.753,13.758,0.659924741,0.335704125,0.074497467,-0.054923771,0.56496063,0.650769231,128.8399317,119.2579426,47.244,TRUE
