Suborder,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW
Anisoptera,352.546,483.922,43.942,41.529,44.175,42.736,9.97,15.473,10.435,16.129,0.391950168,0.101040119,-0.00226194,-0.23191171
Anisoptera,359.073,488.712,43.879,41.296,44.111,42.968,10.583,16.108,10.837,16.574,0.378598848,0.083743842,-0.00363586,-0.228794698
Anisoptera,325.941,432.551,41.19,38.799,41.275,39.963,10.393,15.113,10.753,16.468,0.46974359,0.123940678,-0.001813559,-0.225964773
Anisoptera,356.638,496.387,43.963,41.339,43.963,43.222,10.308,15.96,10.668,17.336,0.43139143,0.127326151,-0.01496311,-0.214676243
Anisoptera,320.601,424.026,41.275,38.566,41.381,39.772,9.694,14.732,10.012,15.579,0.421994885,0.083022885,-0.021600263,-0.232887617
Anisoptera,385.607,516.41,45.583,42.439,45.71,44.387,10.71,16.711,11.123,16.902,0.399629544,0.074153553,-0.013156081,-0.236279818
Anisoptera,339.561,493.804,43.201,40.915,43.275,43.339,9.843,16.902,10.255,17.621,0.413548545,0.067643468,-0.03025032,-0.225089486
Anisoptera,314.895,446.568,41.825,39.264,42.058,41.296,9.546,15.939,9.843,16.118,0.435078007,0.084059457,-0.001690221,-0.225214187
Anisoptera,368.237,521.87,44.873,42.503,45.17,44.26,10.351,17.251,10.668,17.928,0.429240862,0.056910569,-0.007862382,-0.234164418
Anisoptera,389.225,550.347,47.159,43.138,47.286,45.635,10.795,17.717,11.028,18.373,0.444941808,0.063079777,-0.003611912,-0.235363577
Anisoptera,335.821,458.747,42.566,39.73,43.286,41.635,9.843,16.108,10.308,16.785,0.419070905,0.058464667,-0.005598921,-0.227495882
Anisoptera,332.196,475.073,42.397,40.428,43.201,42.439,9.694,16.447,10.054,17.124,0.428711416,0.056359102,-0.007155815,-0.226133962
Anisoptera,353.408,478.13,43.17,40.661,43.212,43.17,10.128,16.288,10.552,16.648,0.406318883,0.087766609,-0.021990465,-0.215955579
Anisoptera,354.445,489.581,43.402,41.286,43.572,43.138,10.213,16.499,10.657,17.039,0.409521496,0.062806673,-0.025270739,-0.224545997
Anisoptera,367.265,506.815,44.027,41.296,44.323,43.688,10.329,16.616,10.795,17.145,0.409264565,0.070736434,-0.01331415,-0.2247834
Anisoptera,90.278,115.191,19.749,18.373,19.918,19.516,5.757,7.684,5.927,8.192,0.616365569,0.275488069,0.060347089,-0.064664246
Anisoptera,82.57,100.025,18.521,17.251,18.754,17.844,5.525,7.26,5.673,7.599,0.611738149,0.2514828,0.056335348,-0.079433312
Anisoptera,84.865,110.093,19.156,18.584,19.749,19.283,5.63,6.985,5.884,7.641,0.625937835,0.267837541,0.090601492,-0.077499557
Anisoptera,78.433,96.645,18.267,17.103,18.711,17.928,5.482,6.773,5.63,7.324,0.627828054,0.240850059,0.085698285,-0.065442638
Anisoptera,76.37,100.577,17.907,17.103,18.436,17.78,5.419,7.049,5.503,7.599,0.619977038,0.352380952,0.098635294,-0.094223955
Anisoptera,84.677,106.127,18.796,18.055,19.198,18.944,5.715,7.26,6.011,7.768,0.627342889,0.272625698,0.081301363,-0.042714499
Anisoptera,83.999,103.424,18.944,17.865,19.643,18.013,5.63,6.879,5.821,7.197,0.663793103,0.30199765,0.102030376,-0.127372563
Anisoptera,88.698,111.41,19.558,18.775,20.003,19.749,5.757,7.366,5.906,8.128,0.630687831,0.277599143,0.081686722,-0.013301125
Anisoptera,79.131,99.025,18.415,17.314,19.008,18.14,5.461,6.922,5.63,7.557,0.642538976,0.262543757,0.1021732,-0.07910527
Anisoptera,78.756,97.912,18.076,16.785,18.119,18.225,5.546,7.07,5.757,7.599,0.605140187,0.236933798,0.061595518,-0.017665597
Anisoptera,83.229,108.14,19.452,18.246,19.897,19.114,5.503,7.091,5.63,7.366,0.6,0.30786268,0.099605311,-0.052583846
Anisoptera,83.995,105.446,18.838,17.441,19.325,18.436,5.694,7.366,6.033,7.895,0.61007667,0.245694604,0.095263463,-0.072692484
Anisoptera,84.587,107.258,19.431,18.119,19.833,18.182,5.609,7.027,5.715,7.768,0.640341516,0.26193248,0.094270794,-0.156462232
Anisoptera,88.8,118.767,18.881,18.479,19.177,18.542,5.969,7.641,6.075,8.488,0.635761589,0.21347032,0.084213931,-0.174760764
Anisoptera,82.025,103.559,18.203,17.293,18.563,17.568,5.779,7.133,5.842,7.345,0.646522235,0.212048193,0.089759272,-0.14712444
Anisoptera,100.491,124.415,21.082,20.066,21.357,21.251,6.181,7.62,6.287,8.361,0.613478692,0.261952191,0.088028021,-0.02436846
Anisoptera,117.874,149.178,22.627,21.696,22.902,22.606,6.583,8.678,6.71,9.313,0.622920518,0.330524345,0.059886151,-0.05709468
Anisoptera,120.807,149.055,22.987,22.162,23.453,23.178,6.583,8.086,6.879,9.017,0.553249098,0.434703196,0.046677606,-0.0584948
Anisoptera,123.802,151.531,23.749,22.585,24.003,23.474,6.541,8.192,6.752,8.636,0.579365079,0.234445446,0.034017952,-0.084653613
Anisoptera,114.885,145.889,22.712,21.696,22.86,22.31,6.371,8.022,6.625,8.742,0.668518519,0.226755218,0.067397977,-0.097031482
Anisoptera,104.086,134.01,21.315,20.68,21.865,21.378,6.033,7.705,6.138,8.276,0.694094869,0.222772277,0.067624472,-0.09256352
Anisoptera,99.896,127.096,20.87,20.003,21.124,20.701,5.948,7.662,6.117,7.853,0.693386774,0.218813906,0.079529247,-0.074669593
Anisoptera,103.721,130.001,20.532,19.812,20.616,20.235,6.35,7.874,6.583,8.149,0.62422998,0.308577406,0.055164618,-0.143036318
Anisoptera,101.911,132.614,20.616,20.743,20.68,21.463,6.223,7.768,6.583,8.361,0.632548618,0.25147929,0.067389082,-0.065318338
Anisoptera,124.407,157.573,23.008,22.246,23.093,22.606,6.731,8.255,7.07,8.954,0.601283226,0.235018727,0.058643121,-0.141908664
Anisoptera,77.621,96.552,18.479,18.055,18.775,18.563,5.228,6.308,5.419,6.858,0.643742954,0.180159635,0.071941823,-0.091607203
Anisoptera,72.942,93.693,17.59,17.801,18.098,17.844,5.186,6.16,5.313,6.71,0.679532164,0.170818505,0.079428693,-0.126699862
Anisoptera,69.949,89.273,17.928,17.738,18.33,18.034,4.89,5.906,5.038,6.604,0.621247113,0.181924883,0.081408921,-0.108889942
Anisoptera,79.954,99.794,18.584,18.309,18.69,19.071,5.313,6.371,5.44,6.858,0.62400906,0.196448391,0.047517291,-0.072138143
Anisoptera,94.89,115.361,20.045,19.473,20.574,20.066,5.948,7.154,6.138,8.065,0.600823045,0.388185654,0.054434539,-0.080357978
Anisoptera,95.967,114.384,20.511,19.473,21.019,19.558,6.35,7.049,6.456,7.662,0.640483384,0.24025974,0.076920555,-0.124687091
Anisoptera,81.813,99.599,19.114,17.674,19.156,18.373,5.736,6.858,5.863,7.43,0.617679558,0.384792627,0.094864886,-0.045496988
Anisoptera,74.206,91.946,17.949,17.166,18.225,18.33,5.376,6.371,5.525,6.795,0.659698026,0.258660508,0.09194128,-0.029536257
Anisoptera,96.325,119.17,20.257,19.876,20.997,20.511,5.99,7.091,6.138,7.578,0.611895161,0.493292054,0.06160768,-0.06257886
Anisoptera,89.959,111.136,19.918,19.198,20.214,19.537,5.779,7.027,5.842,7.345,0.648167539,0.226435536,0.05227691,-0.118320056
Anisoptera,95.022,118.737,20.68,20.172,21.357,20.997,5.8,6.9,6.265,7.472,0.653121903,0.228830645,0.086601924,-0.049524742
Anisoptera,71.166,86.69,17.314,16.828,17.653,17.336,5.186,5.969,5.313,6.668,0.591127098,0.245421245,0.064175686,-0.08670388
Anisoptera,76.605,90.858,18.055,17.103,18.711,17.844,5.482,6.35,5.609,7.027,0.628959276,0.43772242,0.097818948,-0.029003032
Anisoptera,67.429,81.575,16.679,16.256,16.764,16.955,5.228,5.906,5.334,6.414,0.59469697,0.488139825,0.072146119,-0.028440533
Anisoptera,82.8,100.342,18.606,18.098,18.923,18.119,5.546,6.583,5.715,6.879,0.552572707,0.212616822,0.063852829,-0.131052769
Anisoptera,82.041,101.905,18.785,18.203,19.304,18.807,5.472,6.678,5.842,7.408,0.601973684,0.238604389,0.065402532,-0.092875486
Anisoptera,110.463,136.228,21.601,21.04,21.971,21.855,6.541,7.874,6.678,8.625,0.586705202,0.282808717,0.051002015,-0.090053152
Anisoptera,76.806,96.611,18.352,18.119,19.198,19.262,5.249,6.519,5.419,7.091,0.619625138,0.296703297,0.084926427,-0.011964703
Anisoptera,81.994,106.403,19.092,19.071,19.579,19.77,5.482,6.879,5.63,7.684,0.623783784,0.269807281,0.061649444,-0.065792084
Anisoptera,81.119,103.393,18.902,18.5,19.368,19.008,5.398,6.689,5.567,7.345,0.62295082,0.293986637,0.070897704,-0.096163339
Anisoptera,77.406,99.785,18.352,18.69,19.092,19.727,5.355,6.71,5.376,7.895,0.688470067,0.258583691,0.09388911,0.016838432
Anisoptera,96.947,117.298,19.981,19.325,20.045,19.77,6.308,7.408,6.392,7.768,0.39281943,0.211991435,0.029671557,-0.096614749
Anisoptera,85.681,98.609,19.389,18.415,19.6,18.711,5.525,6.287,5.652,6.583,0.72462203,0.323529412,0.056720013,-0.097872616
Anisoptera,91.146,106.592,19.198,18.479,19.791,18.902,6.202,6.773,6.329,7.218,0.585026738,0.212765957,0.02774527,-0.102061472
Anisoptera,85.015,104.766,19.029,18.457,19.41,18.817,5.609,6.625,5.779,6.943,0.588876772,0.196850394,0.055831833,-0.1181377
Anisoptera,90.224,109.914,19.516,18.881,19.664,19.071,6.138,6.752,6.181,7.07,0.717976319,0.288568258,0.073718691,-0.133653008
Anisoptera,79.482,95.926,18.119,18.203,18.352,19.198,5.546,6.308,5.652,6.752,0.632064591,0.302094818,0.06943472,-0.008814014
Anisoptera,68.635,85.9,17.314,16.912,17.759,17.06,5.038,5.884,5.122,6.773,0.615017878,0.202233251,0.085544482,-0.114756977
Anisoptera,70.001,87.62,16.722,16.595,17.187,17.166,5.228,6.329,5.313,6.964,0.634236453,0.278668311,0.074581396,-0.092310056
Anisoptera,64.611,77.128,16.447,16.15,16.912,16.171,4.932,5.652,5.101,5.99,0.595744681,0.197643979,0.07220927,-0.120098372
Anisoptera,67.085,82.074,16.891,16.595,17.187,16.828,5.038,6.011,5.144,6.731,0.610837438,0.335849057,0.068521401,-0.056058559
Anisoptera,93.105,117.906,19.738,19.674,19.95,19.696,5.884,7.228,6.033,7.779,0.563925729,0.186996239,0.036235191,-0.162488586
Anisoptera,87.289,107.162,19.145,18.987,19.622,18.987,5.821,6.636,5.969,7.091,0.606256742,0.344481605,0.076693004,-0.118633157
Anisoptera,80.463,101.463,18.182,18.161,18.68,18.468,5.398,6.763,5.599,6.879,0.571104816,0.215472779,0.056370758,-0.124403133
Anisoptera,78.397,103.945,18.521,18.33,18.87,18.754,5.366,6.763,5.472,7.599,0.637128435,0.248306998,0.061380708,-0.103745364
Anisoptera,79.328,102.094,18.701,18.299,18.976,18.86,5.461,6.731,5.63,7.154,0.64305633,0.234006734,0.066089104,-0.099506177
Anisoptera,83.513,107.957,19.177,18.86,19.854,18.86,5.493,6.837,5.609,7.482,0.640724947,0.172278339,0.080872289,-0.149131119
Anisoptera,77.301,97.824,18.225,17.727,18.785,18.098,5.334,6.583,5.461,6.72,0.63943662,0.212865497,0.08276051,-0.102741255
Anisoptera,85.446,108.549,18.849,18.944,19.42,19.008,5.567,6.784,5.736,7.26,0.596730245,0.187082405,0.049460388,-0.148207823
Anisoptera,81.694,101.771,18.108,17.896,18.468,18.595,5.694,6.689,5.927,7.461,0.608595989,0.266932271,0.067761802,-0.092411114
Anisoptera,79.799,101.091,18.383,18.214,18.955,18.415,5.429,6.657,5.588,6.869,0.62479062,0.195977012,0.063382409,-0.124889995
Anisoptera,78.33,100.506,17.42,18.002,18.15,18.214,5.514,6.646,5.641,7.811,0.624489796,0.255665311,0.0701001,-0.126600099
Anisoptera,74.943,97.078,17.791,17.505,18.277,17.875,5.366,6.604,5.398,7.218,0.632310365,0.280047365,0.075827083,-0.105009684
Anisoptera,89.067,114.767,19.611,19.198,20.024,19.844,5.726,7.07,5.779,8.266,0.6294926,0.250666667,0.062501971,-0.094491481
Anisoptera,85.553,107.582,18.849,18.828,18.87,18.828,5.736,6.858,5.863,7.027,0.583847448,0.188870152,0.047843548,-0.139142394
Anisoptera,90.027,115.949,19.579,19.442,20.172,19.452,5.789,7.101,5.948,8.022,0.621720881,0.344396083,0.066650624,-0.153967294
Anisoptera,91.704,118.033,19.368,19.368,20.257,19.368,5.969,7.387,6.054,7.588,0.624869384,0.289071038,0.071679996,-0.153309856
Anisoptera,86.363,110.375,19.219,18.489,19.96,18.817,5.535,7.186,5.694,7.292,0.63573701,0.224971879,0.069348478,-0.159495216
Anisoptera,78.701,96.508,18.129,17.812,18.203,17.928,5.44,6.583,5.567,6.869,0.621511628,0.217237308,0.045203831,-0.143878149
Anisoptera,64.803,75.781,15.896,15.6,16.447,15.939,5.144,5.609,5.207,6.16,0.571428571,0.390438247,0.093164945,-0.079772703
Anisoptera,68.107,86.921,18.203,16.087,18.69,16.701,5.059,6.795,5.144,6.858,0.655719139,0.318124208,0.138527752,-0.024327662
Anisoptera,58.417,74.589,14.923,14.404,14.954,14.457,4.942,6.308,5.08,6.678,0.581740977,0.204978038,0.037246965,-0.193308516
Anisoptera,216.594,272.78,32.851,31.877,33.697,32.808,8.065,10.266,8.403,11.303,0.578517588,0.258064516,0.046078818,-0.101042633
Anisoptera,224.596,292.64,33.613,32.279,34.036,33.338,8.213,11.155,8.594,12.277,0.620024876,0.277460318,0.045604125,-0.12075143
Anisoptera,208.246,265.323,32.851,31.221,33.232,32.47,7.768,10.181,8.594,11.705,0.582165605,0.250325945,0.0473821,-0.082471948
Anisoptera,245.397,308.559,35.602,34.608,36.259,35.856,8.678,10.901,9.038,11.853,0.582019848,0.357733176,0.063713823,-0.055809731
Anisoptera,239.552,306.512,34.586,33.528,35.2,34.311,8.615,11.367,8.932,12.785,0.588093806,0.360271437,0.049441659,-0.09726149
Anisoptera,307.633,369.248,40.365,38.354,41.296,40.513,9.038,11.155,9.567,13.06,0.583803178,0.206896552,0.035469317,-0.053691559
Anisoptera,221.65,278.42,32.83,31.454,33.486,32.11,8.361,10.541,9.017,12.192,0.613147914,0.266315096,0.04868348,-0.108123841
Anisoptera,247.887,311.27,35.031,33.803,35.878,35.539,8.742,10.922,9.123,12.51,0.574041298,0.378796903,0.057816542,-0.0637
Anisoptera,237.848,287.544,33.697,32.449,34.735,33.719,8.848,10.795,9.081,11.218,0.593540524,0.320150659,0.049484855,-0.087846687
Anisoptera,232.965,302.16,33.909,33.105,34.481,33.951,8.573,10.88,8.869,11.896,0.569060774,0.346009975,0.053907032,-0.103918357
Anisoptera,243.761,302.0,34.946,33.57,35.56,34.481,8.53,10.88,8.869,11.599,0.57202381,0.220380602,0.052475916,-0.097085936
Anisoptera,232.823,300.054,34.036,33.465,34.798,34.1,8.446,10.859,9.059,11.684,0.588199513,0.35505897,0.04267208,-0.11784264
Anisoptera,204.379,264.726,31.877,31.39,32.703,32.512,7.789,10.16,8.043,10.859,0.583171521,0.224609375,0.052352333,-0.101855904
Anisoptera,237.867,297.529,34.396,33.486,35.137,34.438,8.573,10.774,8.911,11.515,0.580722892,0.2292563,0.044436235,-0.09488236
Anisoptera,222.965,277.803,32.449,31.75,32.766,32.66,8.551,10.478,8.742,11.896,0.683462532,0.468567725,0.024862679,-0.10938821
Anisoptera,234.347,286.587,33.507,32.195,33.994,32.893,8.7,10.732,8.996,11.98,0.595267746,0.312097812,0.041608407,-0.112854458
Anisoptera,247.129,312.247,34.184,33.549,34.989,34.078,8.869,11.197,9.313,12.785,0.570477919,0.269565217,0.050605102,-0.125049602
Anisoptera,245.983,315.394,34.989,33.824,35.729,35.539,8.594,11.091,9.017,12.129,0.595379147,0.33948779,0.048233873,-0.068391516
Anisoptera,235.632,294.225,32.576,32.173,33.824,33.443,8.954,10.837,9.462,12.34,0.591989988,0.346835443,0.074971765,-0.081069955
Anisoptera,215.947,273.852,31.792,31.485,32.311,31.708,8.17,10.52,8.604,11.303,0.570913855,0.277703605,0.02963872,-0.135804462
Anisoptera,241.138,306.555,33.66,32.983,34.232,33.401,8.689,11.557,9.054,12.06,0.587571495,0.271070976,0.025853895,-0.141293082
Anisoptera,242.018,304.968,34.454,33.84,34.761,34.174,8.731,11.028,9.001,11.536,0.588217385,0.319448746,0.029972288,-0.135160845
Anisoptera,224.496,281.546,32.316,31.919,32.898,31.956,8.461,10.853,8.789,11.43,0.592247065,0.263619805,0.036892245,-0.15457589
Anisoptera,241.911,301.347,33.846,33.226,34.433,33.29,8.795,11.107,9.118,12.229,0.576302444,0.336353521,0.049458897,-0.144371665
Anisoptera,240.512,294.297,33.697,33.263,34.872,33.75,8.583,10.351,9.176,11.673,0.707132018,0.391972405,0.04491063,-0.104809641
Anisoptera,215.404,270.722,31.771,31.253,32.385,31.771,8.128,10.425,8.435,12.33,0.585947712,0.318121253,0.039223491,-0.125330388
Anisoptera,223.241,277.741,32.004,31.814,32.787,32.449,8.424,10.668,8.763,11.684,0.584247902,0.324200913,0.03889248,-0.118758156
Anisoptera,237.11,290.298,33.951,32.872,35.052,33.338,8.594,10.732,9.081,11.303,0.609299517,0.317460318,0.059772478,-0.112176365
Anisoptera,244.011,310.08,34.533,33.295,35.391,33.581,8.71,11.187,9.112,11.927,0.616925837,0.264418531,0.065968761,-0.130409869
Anisoptera,227.831,299.123,33.062,32.427,34.84,34.015,8.287,11.102,9.398,13.018,0.647023086,0.364343497,0.059671948,-0.092262995
Anisoptera,225.166,294.533,33.613,32.798,34.354,33.93,8.234,10.975,8.467,12.319,0.573012939,0.34279476,0.041013848,-0.103445847
Anisoptera,223.763,294.202,32.935,32.597,33.761,33.507,8.192,10.901,8.509,12.002,0.588714734,0.234996841,0.03915179,-0.107394729
Anisoptera,207.211,258.817,31.179,30.713,32.512,32.766,8.001,9.694,8.678,11.684,0.682942708,0.224160207,0.044803009,-0.052506458
Anisoptera,227.672,283.147,33.867,31.919,34.121,33.126,8.488,10.308,9.419,11.959,0.726426799,0.227476038,0.05583336,-0.084929505
Anisoptera,208.243,252.463,31.03,30.078,31.517,31.136,8.128,9.843,8.657,11.811,0.580255205,0.320190347,0.023446633,-0.084179881
Anisoptera,211.379,264.212,31.729,30.776,32.533,31.835,8.255,9.843,8.573,11.726,0.690956409,0.182180851,0.054668764,-0.088397355
Anisoptera,216.878,261.326,31.623,31.327,31.771,31.433,9.123,9.821,9.186,10.541,0.690206529,0.183164983,0.0259518,-0.135555898
Anisoptera,241.244,301.605,33.613,33.951,35.01,36.428,8.594,10.351,9.271,12.679,0.649334946,0.214991284,0.053101659,-0.017634616
Anisoptera,243.333,296.766,33.359,33.316,34.311,34.205,9.504,10.329,9.652,12.213,0.685996299,0.297029703,0.051035873,-0.102911254
Anisoptera,206.776,231.738,30.755,29.337,31.665,30.501,8.594,9.271,8.89,10.054,0.679812834,0.396252602,0.046310266,-0.087671798
Anisoptera,211.929,253.906,31.814,30.48,32.3,30.946,8.065,9.864,8.467,10.71,0.684796855,0.304377565,0.036528735,-0.115226932
Anisoptera,232.19,288.658,32.427,31.708,32.703,32.004,9.017,10.943,9.208,11.917,0.611003236,0.487433862,0.016131057,-0.149865919
Anisoptera,202.422,250.239,31.094,30.48,31.517,31.242,8.361,9.737,8.53,11.028,0.666218939,0.411924119,0.042262756,-0.106063824
Anisoptera,221.309,274.753,32.66,31.75,32.766,32.851,8.488,10.329,8.615,10.859,0.642764858,0.18556701,0.01729049,-0.090887468
Anisoptera,200.904,249.903,30.734,30.417,31.708,31.644,7.98,9.589,8.382,11.282,0.598798398,0.196655518,0.046197085,-0.091460467
Anisoptera,216.185,270.389,32.322,31.39,32.957,32.427,8.403,10.054,8.657,11.43,0.653821452,0.234334204,0.042567069,-0.110555889
Anisoptera,212.495,262.316,31.771,31.369,32.533,32.533,8.382,10.033,8.467,11.451,0.663630449,0.22446324,0.045870816,-0.076837869
Anisoptera,228.01,283.72,33.295,32.173,33.803,33.761,8.403,10.308,8.636,11.938,0.656856606,0.211912226,0.033028374,-0.085264639
Anisoptera,220.854,273.797,32.554,31.517,33.189,32.385,8.446,10.181,8.932,11.959,0.611607143,0.258823529,0.063845562,-0.083925283
Anisoptera,205.207,253.843,31.454,30.184,31.983,31.052,8.297,9.97,8.784,11.324,0.667769689,0.166325835,0.028616729,-0.122357443
Anisoptera,235.625,296.473,33.211,32.385,34.036,33.105,8.975,10.774,9.165,11.896,0.673507463,0.181585678,0.042054362,-0.117837553
Anisoptera,223.943,285.903,32.247,32.142,33.094,32.322,8.319,10.478,8.911,11.419,0.594819316,0.181074001,0.037068005,-0.138469351
Anisoptera,244.693,302.813,33.359,33.031,34.279,34.237,8.784,10.774,9.176,12.467,0.682309355,0.330139104,0.042269758,-0.093682471
Anisoptera,231.258,290.446,33.274,33.094,34.629,33.136,8.382,10.435,9.123,12.086,0.605745721,0.33503673,0.049059455,-0.149166854
Anisoptera,227.194,281.053,32.904,31.972,33.941,32.576,8.223,10.351,8.53,11.197,0.705020268,0.21020143,0.0402029,-0.129424565
Anisoptera,208.001,257.973,31.316,30.808,32.618,31.02,8.16,9.864,8.34,10.837,0.675210902,0.346298192,0.058812622,-0.133059984
Anisoptera,214.83,267.868,31.909,31.295,33.2,31.538,8.181,10.139,8.424,11.621,0.677398789,0.336577181,0.059512456,-0.135907503
Anisoptera,232.468,297.405,33.623,32.882,34.957,33.496,8.477,10.827,9.398,12.933,0.698153194,0.053080569,0.068292519,-0.120472495
Anisoptera,241.331,295.459,33.856,33.136,34.724,34.258,8.689,10.329,9.356,12.224,0.625723865,0.337349398,0.051148441,-0.088270493
Anisoptera,229.324,280.636,33.75,32.173,34.258,33.073,8.276,10.213,9.292,12.118,0.58665431,0.3072,0.051471828,-0.098029225
Anisoptera,237.021,297.752,32.904,32.777,33.719,33.771,8.636,10.689,9.324,11.599,0.690207156,0.248198057,0.02204759,-0.110324625
Anisoptera,232.657,276.838,33.147,31.877,33.655,33.105,8.604,10.118,9.038,11.621,0.695283019,0.2407289,0.053352843,-0.081496551
Anisoptera,225.1,279.425,32.184,31.814,32.882,32.48,8.382,10.34,9.229,11.123,0.596395237,0.240143369,0.034211729,-0.10606391
Anisoptera,220.022,263.268,31.697,31.2,32.565,32.131,8.329,9.864,8.583,11.673,0.663958401,0.225296443,0.035578451,-0.092052575
Anisoptera,252.46,316.623,34.279,33.486,34.967,34.65,8.784,11.271,9.155,12.33,0.54661017,0.237018937,0.032121596,-0.115822197
Anisoptera,233.979,286.252,33.009,32.226,33.655,32.777,8.562,10.562,9.313,11.197,0.662578616,0.298353245,0.032067497,-0.127418863
Anisoptera,222.007,274.491,31.655,31.612,32.734,33.38,8.414,10.213,9.218,12.065,0.578402845,0.299936589,0.040740138,-0.072508902
Anisoptera,222.332,271.947,31.697,31.538,32.523,32.396,8.393,10.128,9.038,11.822,0.622518711,0.061417837,0.033849833,-0.102582074
Anisoptera,239.457,297.275,32.607,32.808,34.036,33.528,8.922,10.848,9.567,12.869,0.722325871,0.068813131,0.05488843,-0.106745497
Anisoptera,234.852,296.115,33.179,32.84,34.375,33.073,8.477,10.605,9.017,11.684,0.732450739,0.17376,0.044459655,-0.132572891
