coll_uniq_id,Collection Unique ID,Project Unique ID,Suborder,Family,Genus,Species,Species name,Sex,Wing Side,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),Country,State,County,North America,Mexico,South America,Central America,Upload Date,Bisque Unique ID,WRK-WS ID,Collection,Scan Device,User,Notes,Filename,Bisque Image Link
WRK-WS-00316,WRK-WS-00316,WRK-WS-00316,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,89.067,114.767,19.611,19.198,20.024,19.844,5.726,7.07,5.779,8.266,0.6294926,0.250666667,0.062501971,-0.094491481,0.501831502,0.535211268,127.6754107,116.9150585,94.488,United States,New Jersey,Middlesex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-6U2hEaKShWYgSPMxWrv23C,WRK-WS-00316,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00316.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-6U2hEaKShWYgSPMxWrv23C
WRK-WS-00317,WRK-WS-00317,WRK-WS-00317,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,85.553,107.582,18.849,18.828,18.87,18.828,5.736,6.858,5.863,7.027,0.583847448,0.188870152,0.047843548,-0.139142394,0.503610108,0.576807229,125.9564438,117.1174162,94.488,United States,New Jersey,Middlesex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-VPukwXWYQPYi2siEP5Xmw,WRK-WS-00317,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00317.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-VPukwXWYQPYi2siEP5Xmw
WRK-WS-00322,WRK-WS-00322,WRK-WS-00322,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,90.027,115.949,19.579,19.442,20.172,19.452,5.789,7.101,5.948,8.022,0.621720881,0.344396083,0.066650624,-0.153967294,0.512455516,0.572559367,127.3298302,116.5711942,94.488,United States,New Jersey,Passaic,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-fkdSxgQ5gpryzsbXXcs9Z3,WRK-WS-00322,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00322.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-fkdSxgQ5gpryzsbXXcs9Z3
WRK-WS-00324,WRK-WS-00324,WRK-WS-00324,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,91.704,118.033,19.368,19.368,20.257,19.368,5.969,7.387,6.054,7.588,0.624869384,0.289071038,0.071679996,-0.153309856,0.510489511,0.60390516,124.8158808,117.6948478,94.488,United States,New Jersey,Passaic,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-8nzyXJot27LNdrYdEgE3xE,WRK-WS-00324,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00324.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-8nzyXJot27LNdrYdEgE3xE
WRK-WS-00325,WRK-WS-00325,WRK-WS-00325,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,86.363,110.375,19.219,18.489,19.96,18.817,5.535,7.186,5.694,7.292,0.63573701,0.224971879,0.069348478,-0.159495216,0.535315985,0.611030479,128.2737811,118.4981537,94.488,United States,New Jersey,Passaic,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-fkZ2P9T8cZBdJB5wptAzSH,WRK-WS-00325,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00325.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-fkZ2P9T8cZBdJB5wptAzSH
WRK-WS-00326,WRK-WS-00326,WRK-WS-00326,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,78.701,96.508,18.129,17.812,18.203,17.928,5.44,6.583,5.567,6.869,0.621511628,0.217237308,0.045203831,-0.143878149,0.480988593,0.585516179,125.6487557,115.2540741,94.488,United States,New Jersey,Passaic,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-p3JtrooGEjUB6rF9UKCTBR,WRK-WS-00326,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00326.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-p3JtrooGEjUB6rF9UKCTBR
WRK-WS-00604,WRK-WS-00604,WRK-WS-00604,Anisoptera,Libellulidae,Perithemis,tenera,Perithemis tenera,M,right,64.803,75.781,15.896,15.6,16.447,15.939,5.144,5.609,5.207,6.16,0.571428571,0.390438247,0.093164945,-0.079772703,0.463414634,0.549828179,128.2401393,121.8911793,47.244,United States,Texas,Walker,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-ZumHnJTyRAPmLTb8yHzVUV,WRK-WS-00604,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00604-Umsf.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ZumHnJTyRAPmLTb8yHzVUV
MLM-001391,MLM-001391,MLM-001391,Anisoptera,Libellulidae,Perithemis,thais,Perithemis thais,M,right,68.107,86.921,18.203,16.087,18.69,16.701,5.059,6.795,5.144,6.858,0.655719139,0.318124208,0.138527752,-0.024327662,0.411522634,0.598765432,134.2102796,123.1471563,47.244,Trinidad,St Andrew,,FALSE,FALSE,TRUE,FALSE,9/15/2017 19:07:07,00-SLtdBazm2Vp38YSCazkj45,None,MLM,RUN_epson_v500_1,Rutgers Student,,MLM-001391.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-SLtdBazm2Vp38YSCazkj45
WRK-WS-00092,WRK-WS-00092,WRK-WS-00092,Anisoptera,Libellulidae,Perithemis,thais,Perithemis thais,M,right,58.417,74.589,14.923,14.404,14.954,14.457,4.942,6.308,5.08,6.678,0.581740977,0.204978038,0.037246965,-0.193308516,0.575,0.641838352,127.3083076,117.2455908,94.488,Guyana,Demerara-Mahaica,,FALSE,FALSE,TRUE,FALSE,6/28/2016 17:00:00,00-gBw5wtatCkYhfwmN4p5mqg,WRK-WS-00092,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00092.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-gBw5wtatCkYhfwmN4p5mqg
RUN-012523,RUN-012523,RUN-012523,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,216.594,272.78,32.851,31.877,33.697,32.808,8.065,10.266,8.403,11.303,0.578517588,0.258064516,0.046078818,-0.101042633,0.584382872,0.608614232,124.589439,111.8572787,47.244,,,,TRUE,TRUE,FALSE,TRUE,11/30/2018 3:10:27,00-w4uTYZsVxNojkeS2DrfUGm,None,RUN,RUN_epson_v550_1,Rutgers Student,,RUN-012523.tiff,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-w4uTYZsVxNojkeS2DrfUGm
RUN-012432,RUN-012432,RUN-012432,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,224.596,292.64,33.613,32.279,34.036,33.338,8.213,11.155,8.594,12.277,0.620024876,0.277460318,0.045604125,-0.12075143,0.52955665,0.596551724,120.4074723,110.9244286,47.244,,,,TRUE,TRUE,FALSE,TRUE,11/20/2018 3:15:39,00-aeNQiMMGMZBU7LEd8ZQVYB,None,RUN,RUN_epson_v500_1,Rutgers Student,,RUN-012432.tiff,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-aeNQiMMGMZBU7LEd8ZQVYB
RUN-012367,RUN-012367,RUN-012367,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,208.246,265.323,32.851,31.221,33.232,32.47,7.768,10.181,8.594,11.705,0.582165605,0.250325945,0.0473821,-0.082471948,0.522167488,0.598553345,120.4932829,113.1561042,47.244,,,,TRUE,TRUE,FALSE,TRUE,9/6/2018 0:25:37,00-KU4urb5NFQjygP763qjhpd,None,RUN,RUN_epson_v550_1,Rutgers Student,,RUN-012367.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-KU4urb5NFQjygP763qjhpd
RU-N:WL:OdoD: 2017 00420,RU-N:WL:OdoD: 2017 00420,RUN-000704,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,245.397,308.559,35.602,34.608,36.259,35.856,8.678,10.901,9.038,11.853,0.582019848,0.357733176,0.063713823,-0.055809731,0.557377049,0.642857143,125.54386,115.5768019,47.244,,,,TRUE,TRUE,FALSE,TRUE,10/12/2017 18:55:26,00-SF89T4ZFPUye2RciXY7h2j,None,RUN,None,Rutgers Student,,RUN-000704.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-SF89T4ZFPUye2RciXY7h2j
RU-N:WL:OdoD: 2017 00321,RU-N:WL:OdoD: 2017 00321,RUN-000486,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,239.552,306.512,34.586,33.528,35.2,34.311,8.615,11.367,8.932,12.785,0.588093806,0.360271437,0.049441659,-0.09726149,0.573459716,0.581125828,122.7228992,110.0927516,47.244,,,,TRUE,TRUE,FALSE,TRUE,9/26/2017 18:08:52,00-pb3VyTHitJPwDrsnkwsjTe,None,RUN,RUN_epson_v500_1,Rutgers Student,,RUN-000486.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-pb3VyTHitJPwDrsnkwsjTe
RU-N:WL:OdoD: 2017 00322,RU-N:WL:OdoD: 2017 00322,RUN-000485,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,307.633,369.248,40.365,38.354,41.296,40.513,9.038,11.155,9.567,13.06,0.583803178,0.206896552,0.035469317,-0.053691559,0.46460177,0.518638574,124.6514364,113.1301013,47.244,,,,TRUE,TRUE,FALSE,TRUE,9/26/2017 18:08:39,00-kduTHj6xCk3WSWAmsZFqUk,None,RUN,RUN_epson_v500_1,Rutgers Student,,RUN-000485.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-kduTHj6xCk3WSWAmsZFqUk
RU-N:WL:OdoD: 2017 00323,RU-N:WL:OdoD: 2017 00323,RUN-000484,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,221.65,278.42,32.83,31.454,33.486,32.11,8.361,10.541,9.017,12.192,0.613147914,0.266315096,0.04868348,-0.108123841,0.572769953,0.5625,125.770958,112.5345133,47.244,,,,TRUE,TRUE,FALSE,TRUE,9/26/2017 18:08:39,00-FrPDgziHuUmfvZUmRruZiY,None,RUN,RUN_epson_v500_1,Rutgers Student,,RUN-000484.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-FrPDgziHuUmfvZUmRruZiY
MLM-001172,MLM-001172,MLM-001172,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,247.887,311.27,35.031,33.803,35.878,35.539,8.742,10.922,9.123,12.51,0.574041298,0.378796903,0.057816542,-0.0637,0.552204176,0.553299492,126.5506419,115.0065055,47.244,United States,New Jersey,Cape May,TRUE,TRUE,FALSE,TRUE,9/15/2017 18:34:34,00-FU4NFSWQRk36x3mvJRWdA9,None,MLM,RUN_epson_v550_2,Rutgers Student,,MLM-001172.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-FU4NFSWQRk36x3mvJRWdA9
MLM-001170,MLM-001170,MLM-001170,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,237.848,287.544,33.697,32.449,34.735,33.719,8.848,10.795,9.081,11.218,0.593540524,0.320150659,0.049484855,-0.087846687,0.496503497,0.61509434,118.6330409,115.0505019,47.244,United States,Florida,Gadsden,TRUE,TRUE,FALSE,TRUE,9/15/2017 18:30:40,00-wG9DqidQZT4JnGEi3PuQZA,None,MLM,RUN_epson_v550_2,Rutgers Student,,MLM-001170.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-wG9DqidQZT4JnGEi3PuQZA
MLM-001169,MLM-001169,MLM-001169,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,232.965,302.16,33.909,33.105,34.481,33.951,8.573,10.88,8.869,11.896,0.569060774,0.346009975,0.053907032,-0.103918357,0.517899761,0.603202847,125.2102101,115.4869961,47.244,United States,Florida,Alachua,TRUE,TRUE,FALSE,TRUE,9/15/2017 18:30:35,00-BAKex3iHS4PokT2EYQLwWA,None,MLM,RUN_epson_v550_2,Rutgers Student,,MLM-001169.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-BAKex3iHS4PokT2EYQLwWA
RU-N:WL:OdoD: 2013 00286,RU-N:WL:OdoD: 2013 00286,RUN-000045,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,243.761,302,34.946,33.57,35.56,34.481,8.53,10.88,8.869,11.599,0.57202381,0.220380602,0.052475916,-0.097085936,0.513126492,0.594890511,126.076177,115.9318729,47.244,United States,,Essex,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:12:54,00-5BnjLeAws4yJQAmHzJaByV,None,RUN,None,None,,RUN-000045.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-5BnjLeAws4yJQAmHzJaByV
RU-N:WL:OdoD: 2013 01169,RU-N:WL:OdoD: 2013 01169,RUN-000053,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,232.823,300.054,34.036,33.465,34.798,34.1,8.446,10.859,9.059,11.684,0.588199513,0.35505897,0.04267208,-0.11784264,0.553738318,0.610507246,124.7834021,111.0322999,47.244,United States,,Hudson,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:08:15,00-WLQwjYHsyZrKASDQnRpcUm,None,RUN,None,None,,RUN-000053.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-WLQwjYHsyZrKASDQnRpcUm
RU-N:WL:OdoD: 2015 00218,RU-N:WL:OdoD: 2015 00218,RUN-000052,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,204.379,264.726,31.877,31.39,32.703,32.512,7.789,10.16,8.043,10.859,0.583171521,0.224609375,0.052352333,-0.101855904,0.52631579,0.649122807,127.1882896,115.4215313,47.244,United States,,Essex,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:08:01,00-zKsMDg42Zyw453ohb7MJoA,None,RUN,None,None,,RUN-000052.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-zKsMDg42Zyw453ohb7MJoA
RU-N:WL:OdoD: 2013 01170,RU-N:WL:OdoD: 2013 01170,RUN-000051,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,237.867,297.529,34.396,33.486,35.137,34.438,8.573,10.774,8.911,11.515,0.580722892,0.2292563,0.044436235,-0.09488236,0.565320665,0.621323529,123.5581829,115.099124,47.244,United States,,Hudson,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:05:00,00-o9Mzpk9TQP5yEjx7zaASLe,None,RUN,None,None,,RUN-000051.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-o9Mzpk9TQP5yEjx7zaASLe
RU-N:WL:OdoD: 2013 01167,RU-N:WL:OdoD: 2013 01167,RUN-000050,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,222.965,277.803,32.449,31.75,32.766,32.66,8.551,10.478,8.742,11.896,0.683462532,0.468567725,0.024862679,-0.10938821,0.539951574,0.615658363,120.2132251,109.6278843,47.244,United States,,Union,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:04:53,00-BKpVd8V3HvhmC2C8BV3QeL,None,RUN,None,None,,RUN-000050.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-BKpVd8V3HvhmC2C8BV3QeL
RU-N:WL:OdoD: 2013 01118,RU-N:WL:OdoD: 2013 01118,RUN-000048,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,234.347,286.587,33.507,32.195,33.994,32.893,8.7,10.732,8.996,11.98,0.595267746,0.312097812,0.041608407,-0.112854458,0.538823529,0.5795053,122.1987722,112.0142162,47.244,United States,,,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:03:15,00-ASzNsHmC4z6yx69nX75Yh9,None,RUN,None,None,,RUN-000048.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ASzNsHmC4z6yx69nX75Yh9
RU-N:WL:OdoD: 2013 00285,RU-N:WL:OdoD: 2013 00285,RUN-000049,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,247.129,312.247,34.184,33.549,34.989,34.078,8.869,11.197,9.313,12.785,0.570477919,0.269565217,0.050605102,-0.125049602,0.556818182,0.562913907,124.4022359,114.1884263,47.244,United States,,Essex,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:03:12,00-aRZHHs2Efv29RxMh79sdAb,None,RUN,None,None,,RUN-000049.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-aRZHHs2Efv29RxMh79sdAb
RU-N:WL:OdoD: 2013 00297,RU-N:WL:OdoD: 2013 00297,RUN-000047,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,245.983,315.394,34.989,33.824,35.729,35.539,8.594,11.091,9.017,12.129,0.595379147,0.33948779,0.048233873,-0.068391516,0.516431925,0.586387435,123.6405874,112.4556196,47.244,United States,,Essex,TRUE,TRUE,FALSE,TRUE,2/27/2017 19:03:07,00-cEGoJaBsg6h5hJBKwYdniU,None,RUN,None,None,,RUN-000047.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-cEGoJaBsg6h5hJBKwYdniU
RU-N:WL:OdoD: 2013 01176,RU-N:WL:OdoD: 2013 01176,RUN-000044,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,235.632,294.225,32.576,32.173,33.824,33.443,8.954,10.837,9.462,12.34,0.591989988,0.346835443,0.074971765,-0.081069955,0.498881432,0.569468268,121.3468916,113.441025,47.244,United States,,San Jacinto,TRUE,TRUE,FALSE,TRUE,2/27/2017 18:58:20,00-a5FWP8pf7FEKJKKAffp3tj,None,RUN,None,None,,RUN-000044.TIF,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-a5FWP8pf7FEKJKKAffp3tj
WRK-WS-00028,WRK-WS-00028,WRK-WS-00028,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,215.947,273.852,31.792,31.485,32.311,31.708,8.17,10.52,8.604,11.303,0.570913855,0.277703605,0.02963872,-0.135804462,0.553505535,0.607677903,123.2330727,112.9065576,94.488,United States,New Jersey,Morris,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-wgqqHspV6tFi3GSz99j3xS,WRK-WS-00028,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00028.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-wgqqHspV6tFi3GSz99j3xS
WRK-WS-00040,WRK-WS-00040,WRK-WS-00040,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,241.138,306.555,33.66,32.983,34.232,33.401,8.689,11.557,9.054,12.06,0.587571495,0.271070976,0.025853895,-0.141293082,0.578024547,0.65993857,117.3133131,105.240866,188.976,United States,New Jersey,Hunterdon,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-5g8ZuctiHhvFhgQ9b23Zki,WRK-WS-00040,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00040.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-5g8ZuctiHhvFhgQ9b23Zki
WRK-WS-00051,WRK-WS-00051,WRK-WS-00051,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,242.018,304.968,34.454,33.84,34.761,34.174,8.731,11.028,9.001,11.536,0.588217385,0.319448746,0.029972288,-0.135160845,0.591416814,0.642660551,119.4073131,112.7208353,188.976,United States,Texas,Walker,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-NADBZ4awB7PLzJXJ6xxinF,WRK-WS-00051,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00051.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-NADBZ4awB7PLzJXJ6xxinF
WRK-WS-00052,WRK-WS-00052,WRK-WS-00052,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,224.496,281.546,32.316,31.919,32.898,31.956,8.461,10.853,8.789,11.43,0.592247065,0.263619805,0.036892245,-0.15457589,0.555689344,0.615277778,122.1221383,112.8017477,188.976,United States,Texas,Walker,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-L9vHX4yfGNbx8txo7sRos7,WRK-WS-00052,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00052.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-L9vHX4yfGNbx8txo7sRos7
WRK-WS-00053,WRK-WS-00053,WRK-WS-00053,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,241.911,301.347,33.846,33.226,34.433,33.29,8.795,11.107,9.118,12.229,0.576302444,0.336353521,0.049458897,-0.144371665,0.583284968,0.624837733,123.6357092,113.6646036,188.976,United States,Texas,Walker,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-ztDNTNBPPyn2LnGqi7eWEU,WRK-WS-00053,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00053.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ztDNTNBPPyn2LnGqi7eWEU
WRK-WS-00293,WRK-WS-00293,WRK-WS-00293,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,240.512,294.297,33.697,33.263,34.872,33.75,8.583,10.351,9.176,11.673,0.707132018,0.391972405,0.04491063,-0.104809641,0.502883506,0.557570263,122.1796175,112.3908324,94.488,United States,New Jersey,Passaic,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-ijtZWP7cErrL2zLEn48YSo,WRK-WS-00293,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-00293.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ijtZWP7cErrL2zLEn48YSo
WRK-WS-01867,WRK-WS-01867,WRK-WS-01867,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,215.404,270.722,31.771,31.253,32.385,31.771,8.128,10.425,8.435,12.33,0.585947712,0.318121253,0.039223491,-0.125330388,0.494353827,0.545064378,123.1073322,111.4561659,94.488,United States,New Jersey,Sussex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-ryth9qScnFKCgysWe2B2mR,WRK-WS-01867,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-01867.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ryth9qScnFKCgysWe2B2mR
WRK-WS-01870,WRK-WS-01870,WRK-WS-01870,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,223.241,277.741,32.004,31.814,32.787,32.449,8.424,10.668,8.763,11.684,0.584247902,0.324200913,0.03889248,-0.118758156,0.524154589,0.577898551,123.8127728,111.5288,47.244,,,,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-3TnrMaYwWMWKAmBKDa6ENG,WRK-WS-01870,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-01870.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-3TnrMaYwWMWKAmBKDa6ENG
WRK-WS-01871,WRK-WS-01871,WRK-WS-01871,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,237.11,290.298,33.951,32.872,35.052,33.338,8.594,10.732,9.081,11.303,0.609299517,0.317460318,0.059772478,-0.112176365,0.503496504,0.627340824,123.3077332,115.2036969,47.244,,,,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-jTCVU7tVwmwMtQJaSNW9Zg,WRK-WS-01871,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-01871.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-jTCVU7tVwmwMtQJaSNW9Zg
WRK-WS-02012,WRK-WS-02012,WRK-WS-02012,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,244.011,310.08,34.533,33.295,35.391,33.581,8.71,11.187,9.112,11.927,0.616925837,0.264418531,0.065968761,-0.130409869,0.574912892,0.595385981,124.4999833,113.32952,94.488,United States,New Jersey,Essex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-hVn6HRQDqBfXGA5p4K8hBM,WRK-WS-02012,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-02012.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-hVn6HRQDqBfXGA5p4K8hBM
WRK-WS-02013,WRK-WS-02013,WRK-WS-02013,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,227.831,299.123,33.062,32.427,34.84,34.015,8.287,11.102,9.398,13.018,0.647023086,0.364343497,0.059671948,-0.092262995,0.494369369,0.583739837,117.6883841,109.4567931,94.488,United States,New Jersey,Essex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-jKbiJbJsnfbEkqoHruASa9,WRK-WS-02013,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-02013.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-jKbiJbJsnfbEkqoHruASa9
WRK-WS-02014,WRK-WS-02014,WRK-WS-02014,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,225.166,294.533,33.613,32.798,34.354,33.93,8.234,10.975,8.467,12.319,0.573012939,0.34279476,0.041013848,-0.103445847,0.5475,0.617697595,121.0599133,109.1309809,94.488,United States,New Jersey,Essex,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-ezGohQQnAi6NrGzkE7DNY7,WRK-WS-02014,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-02014.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ezGohQQnAi6NrGzkE7DNY7
WRK-WS-02202,WRK-WS-02202,WRK-WS-02202,Anisoptera,Libellulidae,Plathemis,lydia,Plathemis lydia,F,right,223.763,294.202,32.935,32.597,33.761,33.507,8.192,10.901,8.509,12.002,0.588714734,0.234996841,0.03915179,-0.107394729,0.52238806,0.594356261,124.25221,114.8046331,47.244,United States,New Jersey,Morris,TRUE,TRUE,FALSE,TRUE,6/28/2016 17:00:00,00-zSXEyaZBWGKYNYmAtWjVNV,WRK-WS-02202,WRK-WS,Epson NX620,Will Kuhn,,WRK-WS-02202.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-zSXEyaZBWGKYNYmAtWjVNV
